d1,d2,d3,d4,d5,a5
0.105,-0.1225,0.31625,-2.173125,0.293125,45.52125
-0.365,-0.825,-1.1975,2.173125,0.293125,45.52125
0.365,-0.825,-1.1975,2.173125,0.293125,45.52125
-0.665,0.825,-1.1975,2.173125,0.293125,45.52125
0.665,0.825,-1.1975,2.173125,0.293125,45.52125
-0.31,-0.565,1.1975,2.173125,0.293125,45.52125
0.31,-0.565,1.1975,2.173125,0.293125,45.52125
-0.15,0.565,1.1975,2.173125,0.293125,45.52125
0.15,0.565,1.1975,2.173125,0.293125,45.52125
-0.29,-0.3475,-1.375,-1.381875,1.3815625,51.5028125
0.29,-0.3475,-1.375,-1.381875,1.3815625,51.5028125
-0.615,0.3475,-1.375,-1.381875,1.3815625,51.5028125
0.615,0.3475,-1.375,-1.381875,1.3815625,51.5028125
-0.28,-0.5975,1.375,-1.381875,1.3815625,51.5028125
0.28,-0.5975,1.375,-1.381875,1.3815625,51.5028125
-0.115,0.5975,1.375,-1.381875,1.3815625,51.5028125
0.115,0.5975,1.375,-1.381875,1.3815625,51.5028125
-0.65,-0.89,-0.23625,1.381875,1.3815625,51.5028125
0.65,-0.89,-0.23625,1.381875,1.3815625,51.5028125
-0.16,0.89,-0.23625,1.381875,1.3815625,51.5028125
0.16,0.89,-0.23625,1.381875,1.3815625,51.5028125
0.19,-1.1425,0.23625,1.381875,1.3815625,51.5028125
-0.19,-1.1425,0.23625,1.381875,1.3815625,51.5028125
-0.775,1.1425,0.23625,1.381875,1.3815625,51.5028125
0.775,1.1425,0.23625,1.381875,1.3815625,51.5028125
0.375,1.9875,1.50125,1.955,-1.3815625,51.5028125
-0.375,1.9875,1.50125,1.955,-1.3815625,51.5028125
0.81,-1.9875,1.50125,1.955,-1.3815625,51.5028125
-0.81,-1.9875,1.50125,1.955,-1.3815625,51.5028125
0.8,0.355,-1.50125,1.955,-1.3815625,51.5028125
-0.8,0.355,-1.50125,1.955,-1.3815625,51.5028125
-0.64,-0.355,-1.50125,1.955,-1.3815625,51.5028125
0.64,-0.355,-1.50125,1.955,-1.3815625,51.5028125
-0.425,0.4875,0.50125,-1.955,-1.3815625,51.5028125
0.425,0.4875,0.50125,-1.955,-1.3815625,51.5028125
0.84,-0.4875,0.50125,-1.955,-1.3815625,51.5028125
-0.84,-0.4875,0.50125,-1.955,-1.3815625,51.5028125
0.69,0.495,-0.50125,-1.955,-1.3815625,51.5028125
-0.69,0.495,-0.50125,-1.955,-1.3815625,51.5028125
0.3,-0.495,-0.50125,-1.955,-1.3815625,51.5028125
-0.3,-0.495,-0.50125,-1.955,-1.3815625,51.5028125
-0.35,-0.4375,-0.0125,2.5025,0.189375,44.168125
0.35,-0.4375,-0.0125,2.5025,0.189375,44.168125
-1.125,0.4375,-0.0125,2.5025,0.189375,44.168125
1.125,0.4375,-0.0125,2.5025,0.189375,44.168125
0.34,2.5075,0.0125,2.5025,0.189375,44.168125
-0.34,2.5075,0.0125,2.5025,0.189375,44.168125
1.085,-2.5075,0.0125,2.5025,0.189375,44.168125
-1.085,-2.5075,0.0125,2.5025,0.189375,44.168125
-0.325,0.5175,0.3325,-2.5025,0.189375,44.168125
0.325,0.5175,0.3325,-2.5025,0.189375,44.168125
-0.27,-0.5175,0.3325,-2.5025,0.189375,44.168125
0.27,-0.5175,0.3325,-2.5025,0.189375,44.168125
0.915,0.0725,-0.3325,-2.5025,0.189375,44.168125
-0.915,0.0725,-0.3325,-2.5025,0.189375,44.168125
-0.37,-0.0725,-0.3325,-2.5025,0.189375,44.168125
0.37,-0.0725,-0.3325,-2.5025,0.189375,44.168125
0.03,-0.78,0.66625,0.345,-0.189375,44.168125
-0.03,-0.78,0.66625,0.345,-0.189375,44.168125
0.31,0.78,0.66625,0.345,-0.189375,44.168125
-0.31,0.78,0.66625,0.345,-0.189375,44.168125
0.75,1.1025,-0.66625,0.345,-0.189375,44.168125
-0.75,1.1025,-0.66625,0.345,-0.189375,44.168125
1.455,-1.1025,-0.66625,0.345,-0.189375,44.168125
-1.455,-1.1025,-0.66625,0.345,-0.189375,44.168125
-0.985,0.0125,-0.84125,-0.345,-0.189375,44.168125
0.985,0.0125,-0.84125,-0.345,-0.189375,44.168125
0.61,-0.0125,-0.84125,-0.345,-0.189375,44.168125
-0.61,-0.0125,-0.84125,-0.345,-0.189375,44.168125
0.265,-0.85,0.84125,-0.345,-0.189375,44.168125
-0.265,-0.85,0.84125,-0.345,-0.189375,44.168125
0.165,0.85,0.84125,-0.345,-0.189375,44.168125
-0.165,0.85,0.84125,-0.345,-0.189375,44.168125
-0.275,-0.8175,-0.7975,-0.6275,0.08125,47.64625
0.275,-0.8175,-0.7975,-0.6275,0.08125,47.64625
-0.77,0.8175,-0.7975,-0.6275,0.08125,47.64625
0.77,0.8175,-0.7975,-0.6275,0.08125,47.64625
0.08,0.5025,0.7975,-0.6275,0.08125,47.64625
-0.08,0.5025,0.7975,-0.6275,0.08125,47.64625
0.155,-0.5025,0.7975,-0.6275,0.08125,47.64625
-0.155,-0.5025,0.7975,-0.6275,0.08125,47.64625
-0.055,-0.3025,0.5325,0.6275,0.08125,47.64625
0.055,-0.3025,0.5325,0.6275,0.08125,47.64625
0.27,0.3025,0.5325,0.6275,0.08125,47.64625
-0.27,0.3025,0.5325,0.6275,0.08125,47.64625
0.765,0.1625,-0.5325,0.6275,0.08125,47.64625
-0.765,0.1625,-0.5325,0.6275,0.08125,47.64625
0.54,-0.1625,-0.5325,0.6275,0.08125,47.64625
-0.54,-0.1625,-0.5325,0.6275,0.08125,47.64625
0.085,0.3825,0.00375,-1.30625,-0.08125,47.64625
-0.085,0.3825,0.00375,-1.30625,-0.08125,47.64625
0.58,-0.3825,0.00375,-1.30625,-0.08125,47.64625
-0.58,-0.3825,0.00375,-1.30625,-0.08125,47.64625
-0.08,-0.825,-0.00375,-1.30625,-0.08125,47.64625
0.08,-0.825,-0.00375,-1.30625,-0.08125,47.64625
-0.08,0.825,-0.00375,-1.30625,-0.08125,47.64625
0.08,0.825,-0.00375,-1.30625,-0.08125,47.64625
0.07,-0.29,-1.26125,1.30625,-0.08125,47.64625
-0.07,-0.29,-1.26125,1.30625,-0.08125,47.64625
0.39,0.29,-1.26125,1.30625,-0.08125,47.64625
-0.39,0.29,-1.26125,1.30625,-0.08125,47.64625
-1.05,-0.5325,1.26125,1.30625,-0.08125,47.64625
1.05,-0.5325,1.26125,1.30625,-0.08125,47.64625
-0.145,0.5325,1.26125,1.30625,-0.08125,47.64625
0.145,0.5325,1.26125,1.30625,-0.08125,47.64625
-0.355,-0.485,-1.025,-1.2275,-0.1934375,54.2859375
0.355,-0.485,-1.025,-1.2275,-0.1934375,54.2859375
-0.725,0.485,-1.025,-1.2275,-0.1934375,54.2859375
0.725,0.485,-1.025,-1.2275,-0.1934375,54.2859375
-0.065,-0.285,1.025,-1.2275,-0.1934375,54.2859375
0.065,-0.285,1.025,-1.2275,-0.1934375,54.2859375
-0.385,0.285,1.025,-1.2275,-0.1934375,54.2859375
0.385,0.285,1.025,-1.2275,-0.1934375,54.2859375
0.52,-0.3725,-0.8775,1.2275,-0.1934375,54.2859375
-0.52,-0.3725,-0.8775,1.2275,-0.1934375,54.2859375
-0.185,0.3725,-0.8775,1.2275,-0.1934375,54.2859375
0.185,0.3725,-0.8775,1.2275,-0.1934375,54.2859375
-0.69,-0.4075,0.8775,1.2275,-0.1934375,54.2859375
0.69,-0.4075,0.8775,1.2275,-0.1934375,54.2859375
-0.275,0.4075,0.8775,1.2275,-0.1934375,54.2859375
0.275,0.4075,0.8775,1.2275,-0.1934375,54.2859375
1.325,1.7325,-0.28375,-0.413125,0.1934375,54.2859375
-1.325,1.7325,-0.28375,-0.413125,0.1934375,54.2859375
-1.79,-1.7325,-0.28375,-0.413125,0.1934375,54.2859375
1.79,-1.7325,-0.28375,-0.413125,0.1934375,54.2859375
-0.145,-0.305,0.28375,-0.413125,0.1934375,54.2859375
0.145,-0.305,0.28375,-0.413125,0.1934375,54.2859375
-0.665,0.305,0.28375,-0.413125,0.1934375,54.2859375
0.665,0.305,0.28375,-0.413125,0.1934375,54.2859375
0.295,0.69,1.6425,0.413125,0.1934375,54.2859375
-0.295,0.69,1.6425,0.413125,0.1934375,54.2859375
0.045,-0.69,1.6425,0.413125,0.1934375,54.2859375
-0.045,-0.69,1.6425,0.413125,0.1934375,54.2859375
0.3,0.55,-1.6425,0.413125,0.1934375,54.2859375
-0.3,0.55,-1.6425,0.413125,0.1934375,54.2859375
1.06,-0.55,-1.6425,0.413125,0.1934375,54.2859375
-1.06,-0.55,-1.6425,0.413125,0.1934375,54.2859375
-0.335,0.12,-1.2225,0.3775,0.92125,50.45875
0.335,0.12,-1.2225,0.3775,0.92125,50.45875
-0.015,-0.12,-1.2225,0.3775,0.92125,50.45875
0.015,-0.12,-1.2225,0.3775,0.92125,50.45875
-0.08,-0.62,1.2225,0.3775,0.92125,50.45875
0.08,-0.62,1.2225,0.3775,0.92125,50.45875
-1.21,0.62,1.2225,0.3775,0.92125,50.45875
1.21,0.62,1.2225,0.3775,0.92125,50.45875
-1.185,0.7325,1.16,-0.3775,0.92125,50.45875
1.185,0.7325,1.16,-0.3775,0.92125,50.45875
-0.24,-0.7325,1.16,-0.3775,0.92125,50.45875
0.24,-0.7325,1.16,-0.3775,0.92125,50.45875
-1.025,0.0525,-1.16,-0.3775,0.92125,50.45875
1.025,0.0525,-1.16,-0.3775,0.92125,50.45875
-0.34,-0.0525,-1.16,-0.3775,0.92125,50.45875
0.34,-0.0525,-1.16,-0.3775,0.92125,50.45875
-0.15,-0.425,1.18,0.7675,-0.92125,50.45875
0.15,-0.425,1.18,0.7675,-0.92125,50.45875
0.07,0.425,1.18,0.7675,-0.92125,50.45875
-0.07,0.425,1.18,0.7675,-0.92125,50.45875
0.86,0.415,-1.18,0.7675,-0.92125,50.45875
-0.86,0.415,-1.18,0.7675,-0.92125,50.45875
0.06,-0.415,-1.18,0.7675,-0.92125,50.45875
-0.06,-0.415,-1.18,0.7675,-0.92125,50.45875
0.995,0.185,-1.06,-0.7675,-0.92125,50.45875
-0.995,0.185,-1.06,-0.7675,-0.92125,50.45875
-0.675,-0.185,-1.06,-0.7675,-0.92125,50.45875
0.675,-0.185,-1.06,-0.7675,-0.92125,50.45875
-0.36,-0.86,1.06,-0.7675,-0.92125,50.45875
0.36,-0.86,1.06,-0.7675,-0.92125,50.45875
-0.14,0.86,1.06,-0.7675,-0.92125,50.45875
0.14,0.86,1.06,-0.7675,-0.92125,50.45875
-0.2,-1.105,-0.52375,-1.319375,-2.2934375,57.0115625
0.2,-1.105,-0.52375,-1.319375,-2.2934375,57.0115625
0.54,1.105,-0.52375,-1.319375,-2.2934375,57.0115625
-0.54,1.105,-0.52375,-1.319375,-2.2934375,57.0115625
0.23,0.7975,0.52375,-1.319375,-2.2934375,57.0115625
-0.23,0.7975,0.52375,-1.319375,-2.2934375,57.0115625
0.615,-0.7975,0.52375,-1.319375,-2.2934375,57.0115625
-0.615,-0.7975,0.52375,-1.319375,-2.2934375,57.0115625
0.425,-0.6125,-1.43,1.319375,-2.2934375,57.0115625
-0.425,-0.6125,-1.43,1.319375,-2.2934375,57.0115625
0.28,0.6125,-1.43,1.319375,-2.2934375,57.0115625
-0.28,0.6125,-1.43,1.319375,-2.2934375,57.0115625
-0.53,-1.4475,1.43,1.319375,-2.2934375,57.0115625
0.53,-1.4475,1.43,1.319375,-2.2934375,57.0115625
-0.275,1.4475,1.43,1.319375,-2.2934375,57.0115625
0.275,1.4475,1.43,1.319375,-2.2934375,57.0115625
0.405,-0.605,0.0575,-0.4825,2.2934375,57.0115625
-0.405,-0.605,0.0575,-0.4825,2.2934375,57.0115625
-0.235,0.605,0.0575,-0.4825,2.2934375,57.0115625
0.235,0.605,0.0575,-0.4825,2.2934375,57.0115625
1.075,0.56,-0.0575,-0.4825,2.2934375,57.0115625
-1.075,0.56,-0.0575,-0.4825,2.2934375,57.0115625
-1.045,-0.56,-0.0575,-0.4825,2.2934375,57.0115625
1.045,-0.56,-0.0575,-0.4825,2.2934375,57.0115625
-0.78,0.1,0.4625,0.4825,2.2934375,57.0115625
0.78,0.1,0.4625,0.4825,2.2934375,57.0115625
0.54,-0.1,0.4625,0.4825,2.2934375,57.0115625
-0.54,-0.1,0.4625,0.4825,2.2934375,57.0115625
-0.78,0.445,-0.4625,0.4825,2.2934375,57.0115625
0.78,0.445,-0.4625,0.4825,2.2934375,57.0115625
1.02,-0.445,-0.4625,0.4825,2.2934375,57.0115625
-1.02,-0.445,-0.4625,0.4825,2.2934375,57.0115625
0.535,0.3775,0.32375,-1.92625,-3.3015625,62.2815625
-0.535,0.3775,0.32375,-1.92625,-3.3015625,62.2815625
0.43,-0.3775,0.32375,-1.92625,-3.3015625,62.2815625
-0.43,-0.3775,0.32375,-1.92625,-3.3015625,62.2815625
-0.81,-0.84,-0.32375,-1.92625,-3.3015625,62.2815625
0.81,-0.84,-0.32375,-1.92625,-3.3015625,62.2815625
-1.52,0.84,-0.32375,-1.92625,-3.3015625,62.2815625
1.52,0.84,-0.32375,-1.92625,-3.3015625,62.2815625
-0.355,-0.755,-0.62625,1.92625,-3.3015625,62.2815625
0.355,-0.755,-0.62625,1.92625,-3.3015625,62.2815625
-0.455,0.755,-0.62625,1.92625,-3.3015625,62.2815625
0.455,0.755,-0.62625,1.92625,-3.3015625,62.2815625
0.585,-0.2475,0.62625,1.92625,-3.3015625,62.2815625
-0.585,-0.2475,0.62625,1.92625,-3.3015625,62.2815625
-0.33,0.2475,0.62625,1.92625,-3.3015625,62.2815625
0.33,0.2475,0.62625,1.92625,-3.3015625,62.2815625
0.385,-1.315,-1.92375,1.130625,3.3015625,62.2815625
-0.385,-1.315,-1.92375,1.130625,3.3015625,62.2815625
-1.225,1.315,-1.92375,1.130625,3.3015625,62.2815625
1.225,1.315,-1.92375,1.130625,3.3015625,62.2815625
0.685,0.5875,1.92375,1.130625,3.3015625,62.2815625
-0.685,0.5875,1.92375,1.130625,3.3015625,62.2815625
1.23,-0.5875,1.92375,1.130625,3.3015625,62.2815625
-1.23,-0.5875,1.92375,1.130625,3.3015625,62.2815625
0.71,0.245,0.3925,-1.130625,3.3015625,62.2815625
-0.71,0.245,0.3925,-1.130625,3.3015625,62.2815625
0.29,-0.245,0.3925,-1.130625,3.3015625,62.2815625
-0.29,-0.245,0.3925,-1.130625,3.3015625,62.2815625
0.155,-0.835,-0.3925,-1.130625,3.3015625,62.2815625
-0.155,-0.835,-0.3925,-1.130625,3.3015625,62.2815625
0.175,0.835,-0.3925,-1.130625,3.3015625,62.2815625
-0.175,0.835,-0.3925,-1.130625,3.3015625,62.2815625
-2.15,-0.505,0.0975,0.6425,1.4540625,63.5009375
2.15,-0.505,0.0975,0.6425,1.4540625,63.5009375
-0.32,0.505,0.0975,0.6425,1.4540625,63.5009375
0.32,0.505,0.0975,0.6425,1.4540625,63.5009375
0.905,-0.005,-0.0975,0.6425,1.4540625,63.5009375
-0.905,-0.005,-0.0975,0.6425,1.4540625,63.5009375
0.485,0.005,-0.0975,0.6425,1.4540625,63.5009375
-0.485,0.005,-0.0975,0.6425,1.4540625,63.5009375
-0.21,0.3375,1.84,-0.6425,1.4540625,63.5009375
0.21,0.3375,1.84,-0.6425,1.4540625,63.5009375
0.565,-0.3375,1.84,-0.6425,1.4540625,63.5009375
-0.565,-0.3375,1.84,-0.6425,1.4540625,63.5009375
0.585,0.8025,-1.84,-0.6425,1.4540625,63.5009375
-0.585,0.8025,-1.84,-0.6425,1.4540625,63.5009375
-0.18,-0.8025,-1.84,-0.6425,1.4540625,63.5009375
0.18,-0.8025,-1.84,-0.6425,1.4540625,63.5009375
-0.765,-0.395,0.0425,1.020625,-1.4540625,63.5009375
0.765,-0.395,0.0425,1.020625,-1.4540625,63.5009375
0.565,0.395,0.0425,1.020625,-1.4540625,63.5009375
-0.565,0.395,0.0425,1.020625,-1.4540625,63.5009375
-0.79,0.445,-0.0425,1.020625,-1.4540625,63.5009375
0.79,0.445,-0.0425,1.020625,-1.4540625,63.5009375
0.42,-0.445,-0.0425,1.020625,-1.4540625,63.5009375
-0.42,-0.445,-0.0425,1.020625,-1.4540625,63.5009375
-0.42,-0.5325,0.35625,-1.020625,-1.4540625,63.5009375
0.42,-0.5325,0.35625,-1.020625,-1.4540625,63.5009375
-1.005,0.5325,0.35625,-1.020625,-1.4540625,63.5009375
1.005,0.5325,0.35625,-1.020625,-1.4540625,63.5009375
-0.125,0.225,-0.35625,-1.020625,-1.4540625,63.5009375
0.125,0.225,-0.35625,-1.020625,-1.4540625,63.5009375
0.775,-0.225,-0.35625,-1.020625,-1.4540625,63.5009375
-0.775,-0.225,-0.35625,-1.020625,-1.4540625,63.5009375
0.1,-0.675,0.8,1.143125,-0.3778125,58.8796875
-0.1,-0.675,0.8,1.143125,-0.3778125,58.8796875
0.63,0.675,0.8,1.143125,-0.3778125,58.8796875
-0.63,0.675,0.8,1.143125,-0.3778125,58.8796875
-0.095,0.62,-0.8,1.143125,-0.3778125,58.8796875
0.095,0.62,-0.8,1.143125,-0.3778125,58.8796875
0.585,-0.62,-0.8,1.143125,-0.3778125,58.8796875
-0.585,-0.62,-0.8,1.143125,-0.3778125,58.8796875
0.025,0.1275,0.20875,-1.143125,-0.3778125,58.8796875
-0.025,0.1275,0.20875,-1.143125,-0.3778125,58.8796875
-0.38,-0.1275,0.20875,-1.143125,-0.3778125,58.8796875
0.38,-0.1275,0.20875,-1.143125,-0.3778125,58.8796875
-0.215,-0.585,-0.20875,-1.143125,-0.3778125,58.8796875
0.215,-0.585,-0.20875,-1.143125,-0.3778125,58.8796875
-0.455,0.585,-0.20875,-1.143125,-0.3778125,58.8796875
0.455,0.585,-0.20875,-1.143125,-0.3778125,58.8796875
0.625,0.5375,-1.01125,-0.89875,0.3778125,58.8796875
-0.625,0.5375,-1.01125,-0.89875,0.3778125,58.8796875
-0.59,-0.5375,-1.01125,-0.89875,0.3778125,58.8796875
0.59,-0.5375,-1.01125,-0.89875,0.3778125,58.8796875
-0.525,-0.475,1.01125,-0.89875,0.3778125,58.8796875
0.525,-0.475,1.01125,-0.89875,0.3778125,58.8796875
-0.095,0.475,1.01125,-0.89875,0.3778125,58.8796875
0.095,0.475,1.01125,-0.89875,0.3778125,58.8796875
-0.745,-0.2225,0.08125,0.89875,0.3778125,58.8796875
0.745,-0.2225,0.08125,0.89875,0.3778125,58.8796875
-0.82,0.2225,0.08125,0.89875,0.3778125,58.8796875
0.82,0.2225,0.08125,0.89875,0.3778125,58.8796875
0.2,1.015,-0.08125,0.89875,0.3778125,58.8796875
-0.2,1.015,-0.08125,0.89875,0.3778125,58.8796875
0.9,-1.015,-0.08125,0.89875,0.3778125,58.8796875
-0.9,-1.015,-0.08125,0.89875,0.3778125,58.8796875
-0.235,-0.3275,-0.59125,-2.336875,-2.679375,63.48
0.235,-0.3275,-0.59125,-2.336875,-2.679375,63.48
0.21,0.3275,-0.59125,-2.336875,-2.679375,63.48
-0.21,0.3275,-0.59125,-2.336875,-2.679375,63.48
0.135,-0.94,0.59125,-2.336875,-2.679375,63.48
-0.135,-0.94,0.59125,-2.336875,-2.679375,63.48
-0.225,0.94,0.59125,-2.336875,-2.679375,63.48
0.225,0.94,0.59125,-2.336875,-2.679375,63.48
-0.99,-0.475,-0.5625,2.336875,-2.679375,63.48
0.99,-0.475,-0.5625,2.336875,-2.679375,63.48
0.29,0.475,-0.5625,2.336875,-2.679375,63.48
-0.29,0.475,-0.5625,2.336875,-2.679375,63.48
0.435,0.075,0.5625,2.336875,-2.679375,63.48
-0.435,0.075,0.5625,2.336875,-2.679375,63.48
-0.315,-0.075,0.5625,2.336875,-2.679375,63.48
0.315,-0.075,0.5625,2.336875,-2.679375,63.48
-0.02,-1.0375,-1.2275,0.055625,2.679375,63.48
0.02,-1.0375,-1.2275,0.055625,2.679375,63.48
0.315,1.0375,-1.2275,0.055625,2.679375,63.48
-0.315,1.0375,-1.2275,0.055625,2.679375,63.48
-0.775,0.1825,1.2275,0.055625,2.679375,63.48
0.775,0.1825,1.2275,0.055625,2.679375,63.48
0.58,-0.1825,1.2275,0.055625,2.679375,63.48
-0.58,-0.1825,1.2275,0.055625,2.679375,63.48
-2.005,-1.8525,0.10375,-0.055625,2.679375,63.48
2.005,-1.8525,0.10375,-0.055625,2.679375,63.48
-0.27,1.8525,0.10375,-0.055625,2.679375,63.48
0.27,1.8525,0.10375,-0.055625,2.679375,63.48
0.765,0.995,-0.10375,-0.055625,2.679375,63.48
-0.765,0.995,-0.10375,-0.055625,2.679375,63.48
-0.345,-0.995,-0.10375,-0.055625,2.679375,63.48
0.345,-0.995,-0.10375,-0.055625,2.679375,63.48
1.07,0.6775,1.62875,0.835625,-0.4965625,61.3146875
-1.07,0.6775,1.62875,0.835625,-0.4965625,61.3146875
-0.055,-0.6775,1.62875,0.835625,-0.4965625,61.3146875
0.055,-0.6775,1.62875,0.835625,-0.4965625,61.3146875
0.42,1.485,-1.62875,0.835625,-0.4965625,61.3146875
-0.42,1.485,-1.62875,0.835625,-0.4965625,61.3146875
0.95,-1.485,-1.62875,0.835625,-0.4965625,61.3146875
-0.95,-1.485,-1.62875,0.835625,-0.4965625,61.3146875
-0.585,-0.05,-0.6375,-0.835625,-0.4965625,61.3146875
0.585,-0.05,-0.6375,-0.835625,-0.4965625,61.3146875
1.335,0.05,-0.6375,-0.835625,-0.4965625,61.3146875
-1.335,0.05,-0.6375,-0.835625,-0.4965625,61.3146875
-1.31,-1.13,0.6375,-0.835625,-0.4965625,61.3146875
1.31,-1.13,0.6375,-0.835625,-0.4965625,61.3146875
-0.11,1.13,0.6375,-0.835625,-0.4965625,61.3146875
0.11,1.13,0.6375,-0.835625,-0.4965625,61.3146875
0.005,0.82,1.0625,-0.19875,0.4965625,61.3146875
-0.005,0.82,1.0625,-0.19875,0.4965625,61.3146875
0.365,-0.82,1.0625,-0.19875,0.4965625,61.3146875
-0.365,-0.82,1.0625,-0.19875,0.4965625,61.3146875
-0.28,-0.33,-1.0625,-0.19875,0.4965625,61.3146875
0.28,-0.33,-1.0625,-0.19875,0.4965625,61.3146875
-0.9,0.33,-1.0625,-0.19875,0.4965625,61.3146875
0.9,0.33,-1.0625,-0.19875,0.4965625,61.3146875
0.465,-0.3625,0.7575,0.19875,0.4965625,61.3146875
-0.465,-0.3625,0.7575,0.19875,0.4965625,61.3146875
0.21,0.3625,0.7575,0.19875,0.4965625,61.3146875
-0.21,0.3625,0.7575,0.19875,0.4965625,61.3146875
0.1,-0.9325,-0.7575,0.19875,0.4965625,61.3146875
-0.1,-0.9325,-0.7575,0.19875,0.4965625,61.3146875
-1.155,0.9325,-0.7575,0.19875,0.4965625,61.3146875
1.155,0.9325,-0.7575,0.19875,0.4965625,61.3146875
-0.04,-1.04,-0.6575,-1.331875,-2.0390625,69.2184375
0.04,-1.04,-0.6575,-1.331875,-2.0390625,69.2184375
-0.21,1.04,-0.6575,-1.331875,-2.0390625,69.2184375
0.21,1.04,-0.6575,-1.331875,-2.0390625,69.2184375
0.36,0.185,0.6575,-1.331875,-2.0390625,69.2184375
-0.36,0.185,0.6575,-1.331875,-2.0390625,69.2184375
0.17,-0.185,0.6575,-1.331875,-2.0390625,69.2184375
-0.17,-0.185,0.6575,-1.331875,-2.0390625,69.2184375
-0.265,-0.305,-0.83125,1.331875,-2.0390625,69.2184375
0.265,-0.305,-0.83125,1.331875,-2.0390625,69.2184375
-0.635,0.305,-0.83125,1.331875,-2.0390625,69.2184375
0.635,0.305,-0.83125,1.331875,-2.0390625,69.2184375
0.19,-0.6325,0.83125,1.331875,-2.0390625,69.2184375
-0.19,-0.6325,0.83125,1.331875,-2.0390625,69.2184375
-0.255,0.6325,0.83125,1.331875,-2.0390625,69.2184375
0.255,0.6325,0.83125,1.331875,-2.0390625,69.2184375
-0.39,-0.4975,1.2325,-0.3525,2.0390625,69.2184375
0.39,-0.4975,1.2325,-0.3525,2.0390625,69.2184375
-1.035,0.4975,1.2325,-0.3525,2.0390625,69.2184375
1.035,0.4975,1.2325,-0.3525,2.0390625,69.2184375
1.145,-1.6875,-1.2325,-0.3525,2.0390625,69.2184375
-1.145,-1.6875,-1.2325,-0.3525,2.0390625,69.2184375
0.49,1.6875,-1.2325,-0.3525,2.0390625,69.2184375
-0.49,1.6875,-1.2325,-0.3525,2.0390625,69.2184375
-0.94,-0.2825,1.4425,0.3525,2.0390625,69.2184375
0.94,-0.2825,1.4425,0.3525,2.0390625,69.2184375
1.225,0.2825,1.4425,0.3525,2.0390625,69.2184375
-1.225,0.2825,1.4425,0.3525,2.0390625,69.2184375
-5.98E-16,0.0225,-1.4425,0.3525,2.0390625,69.2184375
5.98E-16,0.0225,-1.4425,0.3525,2.0390625,69.2184375
-0.405,-0.0225,-1.4425,0.3525,2.0390625,69.2184375
0.405,-0.0225,-1.4425,0.3525,2.0390625,69.2184375
-0.49,1.02,1.26875,-0.2525,0.0703125,70.4434375
0.49,1.02,1.26875,-0.2525,0.0703125,70.4434375
1.38,-1.02,1.26875,-0.2525,0.0703125,70.4434375
-1.38,-1.02,1.26875,-0.2525,0.0703125,70.4434375
0.335,-0.0675,-1.26875,-0.2525,0.0703125,70.4434375
-0.335,-0.0675,-1.26875,-0.2525,0.0703125,70.4434375
0.43,0.0675,-1.26875,-0.2525,0.0703125,70.4434375
-0.43,0.0675,-1.26875,-0.2525,0.0703125,70.4434375
-0.9,0.025,-0.41125,0.2525,0.0703125,70.4434375
0.9,0.025,-0.41125,0.2525,0.0703125,70.4434375
-0.72,-0.025,-0.41125,0.2525,0.0703125,70.4434375
0.72,-0.025,-0.41125,0.2525,0.0703125,70.4434375
-0.255,0.4475,0.41125,0.2525,0.0703125,70.4434375
0.255,0.4475,0.41125,0.2525,0.0703125,70.4434375
0.56,-0.4475,0.41125,0.2525,0.0703125,70.4434375
-0.56,-0.4475,0.41125,0.2525,0.0703125,70.4434375
-0.06,0.44,0.95625,0.720625,-0.0703125,70.4434375
0.06,0.44,0.95625,0.720625,-0.0703125,70.4434375
0.79,-0.44,0.95625,0.720625,-0.0703125,70.4434375
-0.79,-0.44,0.95625,0.720625,-0.0703125,70.4434375
-0.67,0.8225,-0.95625,0.720625,-0.0703125,70.4434375
0.67,0.8225,-0.95625,0.720625,-0.0703125,70.4434375
0.875,-0.8225,-0.95625,0.720625,-0.0703125,70.4434375
-0.875,-0.8225,-0.95625,0.720625,-0.0703125,70.4434375
-0.245,-0.0475,-0.37,-0.720625,-0.0703125,70.4434375
0.245,-0.0475,-0.37,-0.720625,-0.0703125,70.4434375
0.39,0.0475,-0.37,-0.720625,-0.0703125,70.4434375
-0.39,0.0475,-0.37,-0.720625,-0.0703125,70.4434375
-0.53,-0.5125,0.37,-0.720625,-0.0703125,70.4434375
0.53,-0.5125,0.37,-0.720625,-0.0703125,70.4434375
-0.045,0.5125,0.37,-0.720625,-0.0703125,70.4434375
0.045,0.5125,0.37,-0.720625,-0.0703125,70.4434375
-0.12,-0.4725,-1.09125,-0.6475,-0.3546875,74.4159375
0.12,-0.4725,-1.09125,-0.6475,-0.3546875,74.4159375
-0.655,0.4725,-1.09125,-0.6475,-0.3546875,74.4159375
0.655,0.4725,-1.09125,-0.6475,-0.3546875,74.4159375
-0.73,0.085,1.09125,-0.6475,-0.3546875,74.4159375
0.73,0.085,1.09125,-0.6475,-0.3546875,74.4159375
0.58,-0.085,1.09125,-0.6475,-0.3546875,74.4159375
-0.58,-0.085,1.09125,-0.6475,-0.3546875,74.4159375
-0.25,-1.005,0.05625,0.6475,-0.3546875,74.4159375
0.25,-1.005,0.05625,0.6475,-0.3546875,74.4159375
-0.86,1.005,0.05625,0.6475,-0.3546875,74.4159375
